,0,1,2,3,4,5,6,7,8,9,10,11
401,1672651500000,16726.76000000,16728.45000000,16722.65000000,16723.37000000,315.34606000,1672651799999,5274392.96359090,12774,143.30297000,2396880.59564620,0
402,1672651800000,16723.77000000,16730.10000000,16710.54000000,16726.93000000,598.78422000,1672652099999,10012082.98378690,16511,271.21886000,4535137.11676420,0
403,1672652100000,16726.93000000,16736.59000000,16726.05000000,16732.44000000,455.79933000,1672652399999,7626177.94379610,15873,244.67557000,4093809.22566610,0
404,1672652400000,16732.44000000,16733.54000000,16715.87000000,16725.47000000,413.24882000,1672652699999,6912114.52217300,13777,210.87140000,3527144.29182000,0
405,1672652700000,16725.47000000,16726.19000000,16713.01000000,16717.31000000,450.10966000,1672652999999,7525768.06002610,15375,210.94590000,3527034.53926930,0
406,1672653000000,16717.31000000,16720.84000000,16712.15000000,16713.67000000,448.41798000,1672653299999,7495893.79570210,15202,214.65081000,3588222.57011900,0
407,1672653300000,16713.67000000,16720.25000000,16712.53000000,16717.50000000,413.17678000,1672653599999,6907189.92669810,15483,179.22802000,2996252.19300040,0
408,1672653600000,16717.50000000,16729.80000000,16708.68000000,16726.28000000,721.03621000,1672653899999,12056916.68865010,19213,404.26178000,6760267.10578140,0
409,1672653900000,16725.88000000,16762.86000000,16724.42000000,16738.14000000,985.73589000,1672654199999,16504274.48341990,24642,538.12953000,9009665.90580360,0
410,1672654200000,16737.22000000,16743.41000000,16728.00000000,16742.05000000,611.37994000,1672654499999,10233396.30955690,17812,326.22752000,5460382.02348520,0
411,1672654500000,16742.04000000,16744.43000000,16732.49000000,16734.28000000,401.93386000,1672654799999,6727871.45770240,14323,188.59918000,3156912.27445720,0
412,1672654800000,16734.47000000,16737.55000000,16723.64000000,16726.09000000,470.92369000,1672655099999,7878389.12944790,15461,229.03161000,3831691.47696710,0
413,1672655100000,16725.64000000,16738.59000000,16725.61000000,16732.41000000,617.07752000,1672655399999,10325611.29655940,18738,313.08250000,5238884.36728660,0
414,1672655400000,16732.41000000,16742.31000000,16732.12000000,16733.48000000,431.03280000,1672655699999,7214612.60317240,17043,229.85647000,3847376.76819830,0
415,1672655700000,16733.65000000,16737.66000000,16722.76000000,16725.83000000,456.28464000,1672655999999,7634146.16264920,16677,223.43640000,3738352.98902250,0
416,1672656000000,16725.59000000,16728.28000000,16722.15000000,16722.72000000,338.07086000,1672656299999,5654321.45561500,15146,171.76753000,2872896.18456480,0
417,1672656300000,16722.72000000,16734.80000000,16722.72000000,16730.19000000,394.07501000,1672656599999,6592806.19868360,15930,210.63705000,3523884.71227520,0
418,1672656600000,16730.19000000,16731.90000000,16726.43000000,16728.54000000,211.62380000,1672656899999,3540278.68820350,11647,109.26662000,1827947.59292750,0
419,1672656900000,16728.54000000,16732.31000000,16726.74000000,16727.95000000,253.40283000,1672657199999,4239237.45207450,11812,122.15654000,2043619.37717680,0
420,1672657200000,16727.72000000,16732.70000000,16722.24000000,16723.91000000,344.50321000,1672657499999,5762874.26523680,15158,161.80857000,2706800.67550600,0
421,1672657500000,16723.91000000,16727.32000000,16721.62000000,16723.32000000,332.54561000,1672657799999,5561408.71356380,14944,171.46403000,2867565.79830820,0
422,1672657800000,16723.32000000,16729.82000000,16721.54000000,16726.02000000,336.17279000,1672658099999,5622682.37119640,13773,185.30794000,3099413.72517190,0
423,1672658100000,16726.02000000,16728.36000000,16717.47000000,16719.85000000,467.70371000,1672658399999,7821049.51116340,14998,214.52309000,3587307.21254600,0
424,1672658400000,16719.43000000,16723.03000000,16717.55000000,16721.10000000,337.77054000,1672658699999,5647690.79417240,13516,176.12102000,2944868.84749260,0
425,1672658700000,16720.79000000,16721.56000000,16716.52000000,16718.59000000,300.09239000,1672658999999,5017257.00861950,11959,139.42424000,2331073.20041570,0
426,1672659000000,16718.56000000,16723.56000000,16709.28000000,16712.43000000,565.75065000,1672659299999,9457627.75222420,17945,281.14612000,4699995.64100810,0
427,1672659300000,16712.43000000,16725.72000000,16704.07000000,16723.56000000,697.15956000,1672659599999,11652338.57055780,20313,358.70300000,5995669.26053690,0
428,1672659600000,16723.56000000,16732.71000000,16723.12000000,16728.21000000,391.22321000,1672659899999,6544906.95174990,17051,199.67771000,3340483.14164670,0
429,1672659900000,16728.21000000,16741.72000000,16728.10000000,16736.25000000,458.73739000,1672660199999,7677489.77424040,17879,264.79825000,4431706.64470000,0
430,1672660200000,16735.87000000,16736.88000000,16732.58000000,16734.08000000,209.79506000,1672660499999,3510886.10669970,10907,110.75947000,1853556.89974330,0
431,1672660500000,16734.37000000,16737.60000000,16731.67000000,16735.11000000,253.88980000,1672660799999,4248763.27202460,11751,130.51330000,2184119.05083540,0
432,1672660800000,16735.51000000,16739.60000000,16730.54000000,16732.64000000,378.34368000,1672661099999,6331741.14355760,14574,194.95233000,3262685.65625210,0
433,1672661100000,16732.97000000,16743.30000000,16730.04000000,16742.99000000,349.44568000,1672661399999,5848546.98872900,14048,206.95271000,3463802.48714240,0
434,1672661400000,16742.62000000,16744.80000000,16734.20000000,16739.31000000,388.59076000,1672661699999,6504636.59371080,15818,187.70221000,3142011.56613440,0
435,1672661700000,16738.90000000,16746.29000000,16734.29000000,16736.40000000,439.67906000,1672661999999,7360082.79226330,16321,215.91237000,3614408.08409420,0
436,1672662000000,16736.40000000,16739.68000000,16733.53000000,16738.44000000,295.59716000,1672662299999,4947224.51240290,14547,142.76187000,2389349.17022900,0
437,1672662300000,16738.44000000,16740.15000000,16735.80000000,16737.28000000,331.66628000,1672662599999,5551315.44559650,16517,191.51809000,3205587.23649930,0
438,1672662600000,16737.28000000,16739.32000000,16732.90000000,16736.73000000,385.20011000,1672662899999,6446542.98691250,17562,203.43351000,3404627.58492480,0
439,1672662900000,16736.07000000,16738.43000000,16729.04000000,16730.06000000,298.83369000,1672663199999,5000657.66189370,14535,130.55439000,2184752.99261140,0
440,1672663200000,16730.04000000,16731.28000000,16723.59000000,16724.25000000,337.52125000,1672663499999,5645939.93282210,14480,135.54238000,2267369.43604960,0
441,1672663500000,16724.25000000,16729.92000000,16723.99000000,16724.84000000,341.31104000,1672663799999,5708946.81848160,12248,172.74661000,2889498.39654950,0
442,1672663800000,16725.10000000,16728.00000000,16723.24000000,16723.53000000,255.25382000,1672664099999,4269264.55439470,13275,122.31942000,2045904.56399900,0
443,1672664100000,16723.67000000,16724.66000000,16719.30000000,16721.54000000,460.56110000,1672664399999,7701542.53157030,14695,218.17045000,3648310.30248860,0
444,1672664400000,16721.96000000,16724.89000000,16721.03000000,16723.52000000,295.89239000,1672664699999,4948349.97146120,12249,151.11359000,2527172.32164030,0
445,1672664700000,16723.52000000,16725.60000000,16712.60000000,16716.22000000,549.19542000,1672664999999,9181897.21682310,17967,211.36174000,3533858.03493420,0
446,1672665000000,16716.45000000,16719.73000000,16715.13000000,16717.97000000,373.38661000,1672665299999,6242070.50637210,15268,196.89840000,3291684.88060060,0
447,1672665300000,16718.03000000,16719.79000000,16715.51000000,16718.03000000,329.33741000,1672665599999,5505817.85731250,13445,170.04770000,2842878.83240660,0
448,1672665600000,16718.09000000,16718.20000000,16714.29000000,16717.10000000,321.20705000,1672665899999,5369397.33048570,12797,164.16555000,2744271.26034680,0
449,1672665900000,16717.21000000,16720.31000000,16716.42000000,16718.34000000,263.99879000,1672666199999,4413603.57578840,11780,135.86584000,2271468.56387200,0
450,1672666200000,16718.34000000,16721.60000000,16708.02000000,16710.41000000,441.67825000,1672666499999,7382805.40995570,14939,193.73069000,3238364.78324000,0
451,1672666500000,16710.05000000,16711.44000000,16685.00000000,16696.79000000,1274.51520000,1672666799999,21283514.37887830,27629,491.55001000,8208416.72756020,0
452,1672666800000,16697.21000000,16701.61000000,16688.75000000,16689.78000000,580.68508000,1672667099999,9694122.24863180,19967,267.84415000,4471606.56111980,0
453,1672667100000,16689.78000000,16706.62000000,16689.62000000,16699.50000000,500.04358000,1672667399999,8350679.95823490,17067,268.40648000,4482315.74255400,0
454,1672667400000,16699.93000000,16703.72000000,16698.19000000,16700.44000000,272.10950000,1672667699999,4544529.40284350,12574,142.92782000,2387086.48865600,0
455,1672667700000,16700.44000000,16705.45000000,16694.27000000,16694.78000000,396.24778000,1672667999999,6617207.86851360,15424,188.88178000,3154330.51132510,0
456,1672668000000,16695.12000000,16710.11000000,16694.26000000,16704.80000000,534.36929000,1672668299999,8924978.63627190,15388,277.49654000,4634718.30111090,0
457,1672668300000,16705.03000000,16705.42000000,16697.34000000,16700.10000000,409.31679000,1672668599999,6836133.61432760,14345,182.87262000,3054249.94783530,0
458,1672668600000,16699.74000000,16709.37000000,16699.23000000,16705.59000000,352.57887000,1672668899999,5889314.76298150,14787,186.45611000,3114510.98245500,0
459,1672668900000,16705.62000000,16710.41000000,16705.00000000,16708.83000000,300.67132000,1672669199999,5023661.03148670,14269,154.80576000,2586543.87461630,0
460,1672669200000,16708.82000000,16708.83000000,16703.10000000,16704.09000000,294.91085000,1672669499999,4926636.62141640,12943,131.96081000,2204487.99444090,0
461,1672669500000,16704.08000000,16704.08000000,16689.99000000,16690.42000000,660.64897000,1672669799999,11028568.90822800,16686,300.42722000,5015135.96887400,0
462,1672669800000,16690.42000000,16697.48000000,16687.30000000,16688.04000000,423.81344000,1672670099999,7074456.32036110,16200,203.19517000,3391917.45671550,0
463,1672670100000,16688.04000000,16689.12000000,16669.15000000,16680.94000000,1027.37189000,1672670399999,17136569.33975290,22293,487.17909000,8126209.69929070,0
464,1672670400000,16680.94000000,16703.93000000,16678.95000000,16702.56000000,639.50401000,1672670699999,10676344.98292270,20860,389.84384000,6508238.10095870,0
465,1672670700000,16702.57000000,16703.00000000,16698.63000000,16699.99000000,306.86161000,1672670999999,5124756.54996210,13418,133.30081000,2226240.55236540,0
466,1672671000000,16699.99000000,16701.04000000,16695.35000000,16696.78000000,261.45769000,1672671299999,4365626.56000190,12131,124.12934000,2072646.23187780,0
467,1672671300000,16696.62000000,16700.79000000,16695.30000000,16698.69000000,248.84602000,1672671599999,4155100.67490680,10839,143.06022000,2388774.38685010,0
468,1672671600000,16698.69000000,16708.41000000,16692.01000000,16693.86000000,535.51535000,1672671899999,8943173.23731520,18256,270.13828000,4511435.69365190,0
469,1672671900000,16694.18000000,16702.62000000,16692.11000000,16699.88000000,353.27244000,1672672199999,5898174.12023900,13317,227.87626000,3804660.53446530,0
470,1672672200000,16699.47000000,16710.00000000,16697.60000000,16708.22000000,344.85757000,1672672499999,5760277.20707230,13831,189.27148000,3161526.00880520,0
471,1672672500000,16708.22000000,16724.99000000,16706.80000000,16711.72000000,1060.30888000,1672672799999,17724517.58536050,24207,547.71188000,9155584.25350300,0
472,1672672800000,16711.72000000,16717.59000000,16707.35000000,16715.39000000,437.56726000,1672673099999,7313035.42344000,15505,207.66228000,3470748.20611720,0
473,1672673100000,16715.83000000,16720.93000000,16714.26000000,16717.14000000,415.06005000,1672673399999,6938786.56867770,14228,219.60607000,3671327.48411340,0
474,1672673400000,16716.73000000,16730.54000000,16715.89000000,16726.13000000,640.36382000,1672673699999,10708614.44228490,19195,333.41452000,5575623.92824030,0
475,1672673700000,16726.13000000,16734.47000000,16723.19000000,16729.32000000,405.67801000,1672673999999,6786172.23162660,14351,207.49942000,3471110.97626740,0
476,1672674000000,16729.18000000,16750.00000000,16727.56000000,16742.54000000,756.12444000,1672674299999,12657135.03776140,21044,441.06448000,7383372.85117150,0
477,1672674300000,16742.54000000,16744.90000000,16733.14000000,16741.33000000,464.28011000,1672674599999,7771816.39661460,17028,230.79028000,3863388.12578760,0
478,1672674600000,16741.33000000,16742.00000000,16724.50000000,16735.00000000,648.77786000,1672674899999,10855547.50648530,17290,305.89025000,5118263.90459910,0
479,1672674900000,16734.88000000,16738.80000000,16728.14000000,16734.66000000,364.75768000,1672675199999,6103735.57626090,13803,197.19538000,3299877.10327800,0
480,1672675200000,16734.66000000,16739.64000000,16726.88000000,16727.98000000,357.88790000,1672675499999,5988672.50688290,14263,166.97047000,2794063.11143700,0
481,1672675500000,16727.54000000,16728.99000000,16718.79000000,16722.44000000,334.68405000,1672675799999,5597133.17614290,12799,136.43851000,2281785.63965680,0
482,1672675800000,16722.44000000,16737.10000000,16722.00000000,16734.81000000,419.27336000,1672676099999,7014333.87367960,14921,237.98297000,3981370.27012770,0
483,1672676100000,16734.81000000,16737.51000000,16730.00000000,16731.91000000,244.31543000,1672676399999,4088236.29455170,12497,121.28744000,2029588.64820710,0
484,1672676400000,16731.90000000,16734.40000000,16730.47000000,16732.78000000,235.13355000,1672676699999,3934346.32359930,11188,125.42403000,2098661.84955580,0
485,1672676700000,16733.05000000,16733.24000000,16729.85000000,16731.90000000,205.04404000,1672676999999,3430715.55783540,9714,104.33891000,1745766.00948170,0
486,1672677000000,16731.56000000,16732.71000000,16729.74000000,16731.32000000,202.81844000,1672677299999,3393423.88109730,10510,97.10946000,1624788.09699380,0
487,1672677300000,16731.60000000,16738.55000000,16729.43000000,16735.72000000,337.24633000,1672677599999,5643420.45923650,13958,188.28362000,3150711.83434090,0
488,1672677600000,16735.72000000,16737.69000000,16732.20000000,16732.70000000,231.39337000,1672677899999,3872325.10770560,11627,102.58272000,1716730.91159020,0
489,1672677900000,16732.70000000,16735.10000000,16727.48000000,16730.54000000,322.94798000,1672678199999,5403363.20746650,12787,152.26405000,2547650.55751040,0
490,1672678200000,16730.54000000,16733.34000000,16710.00000000,16712.86000000,562.60444000,1672678499999,9408269.78294510,17051,250.31568000,4185935.75275480,0
491,1672678500000,16712.86000000,16718.36000000,16708.23000000,16710.88000000,407.67121000,1672678799999,6814174.31744070,14584,197.51674000,3301545.61871520,0
492,1672678800000,16710.69000000,16716.34000000,16707.12000000,16715.06000000,434.11652000,1672679099999,7254765.13667110,13408,259.42267000,4335411.63824350,0
493,1672679100000,16715.06000000,16716.62000000,16713.10000000,16715.88000000,202.98728000,1672679399999,3392959.81227180,10278,114.60529000,1915656.37770910,0
494,1672679400000,16715.61000000,16716.66000000,16708.24000000,16711.00000000,374.76097000,1672679699999,6263010.93883800,13264,175.04595000,2925414.86158190,0
495,1672679700000,16710.76000000,16715.35000000,16708.90000000,16712.45000000,236.74796000,1672679999999,3956772.81107440,10457,126.20040000,2109225.01028960,0
496,1672680000000,16712.84000000,16715.59000000,16709.50000000,16713.07000000,267.45050000,1672680299999,4469917.25327410,10835,144.99402000,2423335.88507890,0
497,1672680300000,16712.89000000,16718.35000000,16712.20000000,16718.26000000,218.38242000,1672680599999,3650567.75362900,9594,133.46870000,2231130.70122450,0
498,1672680600000,16717.93000000,16723.00000000,16711.95000000,16712.49000000,344.15471000,1672680899999,5753338.02041860,11537,170.54929000,2851187.53567110,0
499,1672680900000,16712.64000000,16716.96000000,16711.43000000,16714.97000000,233.16340000,1672681199999,3897160.48883730,10645,133.83992000,2237055.55766080,0
500,1672681200000,16714.98000000,16720.03000000,16711.45000000,16712.86000000,211.03480000,1672681499999,3527508.67998750,9625,100.60167000,1681607.88304160,0
501,1672681500000,16712.86000000,16716.21000000,16711.23000000,16712.92000000,155.09171000,1672681799999,2592071.92564990,8016,75.66368000,1264588.19477240,0
502,1672681800000,16712.67000000,16716.75000000,16712.48000000,16715.29000000,203.74148000,1672682099999,3405535.14289070,8398,105.91825000,1770419.31127300,0
503,1672682100000,16715.29000000,16717.09000000,16714.12000000,16715.42000000,154.28318000,1672682399999,2578930.96174350,8915,82.66076000,1381733.04293950,0
504,1672682400000,16715.42000000,16716.99000000,16714.74000000,16715.36000000,140.64560000,1672682699999,2350985.91751070,8121,75.62309000,1264100.61898160,0
505,1672682700000,16715.58000000,16716.59000000,16707.59000000,16711.46000000,270.87761000,1672682999999,4526825.04125010,10877,135.48115000,2264126.87039320,0
506,1672683000000,16711.46000000,16713.19000000,16708.74000000,16709.41000000,163.09890000,1672683299999,2725605.59545530,8221,84.38457000,1410204.22669160,0
507,1672683300000,16709.10000000,16710.95000000,16708.40000000,16710.48000000,128.79607000,1672683599999,2152169.84583510,7573,67.61668000,1129872.62229250,0
508,1672683600000,16710.28000000,16716.50000000,16709.85000000,16710.07000000,272.81946000,1672683899999,4559709.53657520,10027,148.30284000,2478636.73243020,0
509,1672683900000,16710.38000000,16714.62000000,16707.96000000,16711.80000000,234.47578000,1672684199999,3918416.06608310,9397,124.88598000,2087019.79878640,0
510,1672684200000,16711.80000000,16714.00000000,16707.47000000,16712.36000000,239.16594000,1672684499999,3996699.86455980,9431,117.32658000,1960672.64205850,0
511,1672684500000,16712.36000000,16713.08000000,16711.00000000,16712.66000000,107.80668000,1672684799999,1801682.62863690,6830,57.24012000,956613.09106530,0
512,1672684800000,16712.95000000,16712.96000000,16708.56000000,16709.60000000,170.84851000,1672685099999,2855005.64438410,7405,78.33801000,1309088.04865460,0
513,1672685100000,16709.60000000,16724.40000000,16709.09000000,16722.90000000,389.29869000,1672685399999,6508246.68920580,11689,245.02868000,4096362.14843330,0
514,1672685400000,16722.50000000,16731.57000000,16721.98000000,16730.45000000,345.47706000,1672685699999,5778574.60004030,12812,197.05962000,3296133.41386180,0
515,1672685700000,16730.77000000,16731.71000000,16718.98000000,16723.81000000,347.38370000,1672685999999,5809682.12174830,11481,138.67910000,2319280.50099660,0
516,1672686000000,16723.64000000,16727.92000000,16723.52000000,16726.35000000,204.75724000,1672686299999,3424721.43830260,9366,119.20411000,1993794.88617830,0
517,1672686300000,16726.00000000,16726.50000000,16721.05000000,16724.66000000,175.61657000,1672686599999,2936976.01079260,8534,76.73386000,1283288.15618090,0
518,1672686600000,16724.36000000,16725.49000000,16721.51000000,16722.95000000,137.50441000,1672686899999,2299604.81351950,7230,63.77563000,1066585.82798110,0
519,1672686900000,16723.07000000,16728.75000000,16720.98000000,16721.38000000,224.50174000,1672687199999,3754678.63322260,8602,108.47270000,1814196.02930160,0
520,1672687200000,16721.69000000,16722.95000000,16718.35000000,16719.42000000,172.62663000,1672687499999,2886390.04189170,7041,66.41192000,1110451.07621640,0
521,1672687500000,16719.42000000,16722.64000000,16715.88000000,16717.02000000,193.87481000,1672687799999,3241647.45491260,7896,90.87726000,1519521.17887770,0
522,1672687800000,16717.02000000,16721.68000000,16716.94000000,16719.62000000,165.03029000,1672688099999,2759157.61427030,7661,89.47071000,1495868.88453010,0
523,1672688100000,16719.33000000,16721.10000000,16717.98000000,16720.24000000,127.56474000,1672688399999,2132837.74797390,6665,63.63587000,1063977.07088130,0
524,1672688400000,16720.24000000,16724.73000000,16718.89000000,16723.16000000,183.71982000,1672688699999,3071980.94705770,7925,93.68376000,1566494.13694880,0
525,1672688700000,16723.39000000,16734.14000000,16721.94000000,16730.91000000,471.45355000,1672688999999,7886279.98129720,15019,244.92235000,4096975.83331650,0
526,1672689000000,16730.60000000,16736.15000000,16730.34000000,16734.90000000,263.64667000,1672689299999,4411653.04934490,10891,143.25767000,2397188.80517880,0
527,1672689300000,16735.10000000,16738.22000000,16730.13000000,16737.56000000,286.81103000,1672689599999,4799562.55326950,11543,155.61269000,2604111.16474390,0
528,1672689600000,16737.56000000,16738.23000000,16709.29000000,16709.98000000,633.30710000,1672689899999,10591060.37113740,17080,250.75121000,4193135.54259300,0
529,1672689900000,16709.63000000,16721.35000000,16709.62000000,16718.37000000,278.64487000,1672690199999,4658086.91655440,11807,149.80275000,2504227.58796890,0
530,1672690200000,16718.01000000,16724.97000000,16717.09000000,16720.89000000,191.74848000,1672690499999,3206325.77384940,9310,110.49662000,1847663.92936320,0
531,1672690500000,16721.17000000,16724.00000000,16716.28000000,16723.36000000,186.28704000,1672690799999,3114694.12079360,7927,92.91803000,1553602.04386680,0
532,1672690800000,16723.20000000,16724.65000000,16719.97000000,16723.86000000,136.48097000,1672691099999,2282269.58801860,7141,64.44748000,1077719.54403010,0
533,1672691100000,16723.86000000,16732.42000000,16723.40000000,16729.44000000,252.30778000,1672691399999,4220583.06359680,9226,156.82105000,2623290.75816070,0
534,1672691400000,16729.82000000,16731.93000000,16719.72000000,16723.29000000,217.61123000,1672691699999,3639634.50746540,9133,97.04718000,1623190.85150350,0
535,1672691700000,16723.29000000,16730.48000000,16722.01000000,16727.85000000,205.63326000,1672691999999,3439539.20283760,8094,112.57289000,1882969.95034970,0
536,1672692000000,16727.85000000,16732.95000000,16726.16000000,16732.01000000,206.98827000,1672692299999,3462787.55589290,8493,109.13985000,1825856.05682470,0
537,1672692300000,16732.27000000,16734.00000000,16730.27000000,16732.31000000,169.96932000,1672692599999,2843926.45079510,7838,90.18337000,1508965.13933260,0
538,1672692600000,16732.31000000,16733.12000000,16724.96000000,16728.99000000,237.97864000,1672692899999,3981269.47505400,8243,100.01218000,1673175.74529130,0
539,1672692900000,16729.00000000,16732.31000000,16725.55000000,16728.52000000,164.58202000,1672693199999,2753302.78750510,7530,83.24601000,1392645.01689430,0
540,1672693200000,16728.52000000,16735.82000000,16724.89000000,16726.93000000,373.76193000,1672693499999,6253449.49164660,12047,199.70117000,3341264.53639500,0
541,1672693500000,16726.57000000,16730.65000000,16720.20000000,16728.93000000,377.80710000,1672693799999,6319551.46010600,11072,196.46712000,3286331.53273690,0
542,1672693800000,16728.93000000,16729.61000000,16727.51000000,16727.59000000,154.72160000,1672694099999,2588266.63291520,6866,88.17918000,1475113.91203240,0
543,1672694100000,16727.59000000,16728.96000000,16724.94000000,16726.52000000,145.37468000,1672694399999,2431646.01722140,7169,73.98027000,1237469.37615290,0
544,1672694400000,16726.65000000,16730.47000000,16723.98000000,16724.57000000,180.17570000,1672694699999,3014080.62755510,7573,83.46643000,1396291.42767550,0
545,1672694700000,16724.64000000,16730.00000000,16724.12000000,16727.83000000,166.66745000,1672694999999,2787918.80605610,7856,89.84202000,1502834.82975500,0
546,1672695000000,16727.65000000,16729.74000000,16727.18000000,16729.37000000,122.94815000,1672695299999,2056724.61220440,6966,68.22301000,1141268.39083870,0
547,1672695300000,16729.37000000,16735.00000000,16718.41000000,16734.52000000,350.58842000,1672695599999,5865000.90302250,10638,172.33841000,2883409.75651580,0
548,1672695600000,16734.23000000,16735.75000000,16729.72000000,16731.97000000,183.41826000,1672695899999,3069113.53005250,8066,84.88534000,1420398.35387130,0
549,1672695900000,16732.11000000,16734.57000000,16730.58000000,16733.36000000,111.48044000,1672696199999,1865374.20259010,6411,51.66200000,864450.31955770,0
550,1672696200000,16733.19000000,16736.00000000,16732.84000000,16735.98000000,119.75204000,1672696499999,2004018.91692390,6862,62.23426000,1041482.80148130,0
551,1672696500000,16735.98000000,16799.23000000,16735.51000000,16757.76000000,1484.38337000,1672696799999,24881034.92561840,27998,862.29273000,14452802.54539490,0
552,1672696800000,16757.76000000,16763.78000000,16734.25000000,16743.39000000,551.90200000,1672697099999,9242843.86645460,15908,255.71601000,4282665.88159400,0
553,1672697100000,16743.57000000,16752.35000000,16734.15000000,16740.74000000,331.82685000,1672697399999,5556352.37220780,13427,161.72666000,2708175.55143380,0
554,1672697400000,16740.74000000,16755.06000000,16738.67000000,16754.72000000,286.73140000,1672697699999,4801211.79037620,13661,158.69000000,2657280.34311040,0
555,1672697700000,16755.00000000,16758.00000000,16737.81000000,16741.72000000,321.36004000,1672697999999,5381492.43839330,11410,126.74561000,2122521.43823990,0
556,1672698000000,16741.72000000,16743.45000000,16736.85000000,16738.24000000,174.29564000,1672698299999,2917734.37825330,8047,85.28117000,1427636.36416550,0
557,1672698300000,16738.53000000,16741.20000000,16724.08000000,16725.97000000,266.22877000,1672698599999,4454746.35146150,10565,107.42322000,1797525.25827240,0
558,1672698600000,16725.64000000,16728.66000000,16693.79000000,16712.04000000,798.08852000,1672698899999,13336162.13918670,18893,349.19443000,5835405.55220640,0
559,1672698900000,16712.53000000,16718.53000000,16708.94000000,16715.82000000,358.39742000,1672699199999,5990378.81315070,13670,183.62483000,3069263.25934310,0
560,1672699200000,16715.33000000,16720.48000000,16706.73000000,16710.52000000,378.09475000,1672699499999,6319253.75077120,12863,185.58002000,3101647.79717090,0
561,1672699500000,16710.09000000,16715.96000000,16690.18000000,16699.17000000,759.02091000,1672699799999,12680385.79492690,18106,395.96361000,6615315.87276020,0
562,1672699800000,16699.70000000,16708.49000000,16691.53000000,16692.37000000,785.31948000,1672700099999,13114778.45727540,20158,402.13034000,6715669.37168290,0
563,1672700100000,16693.01000000,16707.20000000,16691.07000000,16698.40000000,597.88522000,1672700399999,9984049.26622450,15966,349.67487000,5839163.02680010,0
564,1672700400000,16698.40000000,16714.14000000,16686.00000000,16704.14000000,1248.19527000,1672700699999,20846329.68396350,26426,718.66328000,12002247.15115230,0
565,1672700700000,16704.13000000,16722.98000000,16703.83000000,16711.40000000,620.97209000,1672700999999,10379404.17343790,16481,316.88505000,5296695.65952420,0
566,1672701000000,16711.62000000,16716.14000000,16701.36000000,16714.23000000,565.12924000,1672701299999,9442495.63437190,15096,258.36629000,4317050.68360310,0
567,1672701300000,16713.80000000,16717.50000000,16707.96000000,16710.93000000,423.16697000,1672701599999,7071960.11144320,14210,201.78946000,3372391.35960220,0
568,1672701600000,16711.53000000,16715.37000000,16705.70000000,16709.47000000,337.98408000,1672701899999,5648018.93295510,11738,161.65315000,2701379.09871620,0
569,1672701900000,16709.15000000,16715.48000000,16706.23000000,16710.46000000,305.30013000,1672702199999,5101932.10045840,10814,149.81230000,2503583.22210870,0
570,1672702200000,16709.99000000,16713.78000000,16701.90000000,16703.07000000,323.00649000,1672702499999,5396725.64815210,10181,149.78982000,2502670.92865540,0
571,1672702500000,16703.51000000,16705.03000000,16693.20000000,16697.20000000,453.59192000,1672702799999,7574514.92057890,12940,201.34539000,3362304.69396760,0
572,1672702800000,16697.20000000,16706.97000000,16696.09000000,16701.33000000,401.94962000,1672703099999,6713492.01968850,12200,190.34556000,3179236.09369920,0
573,1672703100000,16701.09000000,16702.64000000,16686.00000000,16688.69000000,560.71530000,1672703399999,9359591.11249580,13117,219.37182000,3661913.88641870,0
574,1672703400000,16688.28000000,16689.37000000,16674.20000000,16680.34000000,733.36656000,1672703699999,12233140.73240430,16670,330.61726000,5514939.03776970,0
575,1672703700000,16680.15000000,16681.65000000,16660.51000000,16672.87000000,833.17561000,1672703999999,13889932.70115680,16468,346.61666000,5778564.49702150,0
576,1672704000000,16672.78000000,16674.12000000,16647.81000000,16666.94000000,1218.28856000,1672704299999,20298972.79149410,24357,636.97130000,10613156.07987030,0
577,1672704300000,16666.94000000,16683.71000000,16663.50000000,16680.18000000,530.72842000,1672704599999,8849542.78146060,15644,300.59917000,5012350.30385460,0
578,1672704600000,16680.12000000,16687.97000000,16676.18000000,16686.64000000,414.34119000,1672704899999,6912029.90463390,13864,210.63255000,3513849.68879030,0
579,1672704900000,16686.20000000,16693.00000000,16684.14000000,16688.23000000,461.64821000,1672705199999,7704016.24470530,15519,210.53857000,3513552.32355450,0
580,1672705200000,16688.23000000,16690.12000000,16677.09000000,16684.41000000,374.75916000,1672705499999,6252748.72706050,13442,180.15849000,3005888.47906010,0
581,1672705500000,16684.42000000,16687.52000000,16681.28000000,16682.79000000,299.06889000,1672705799999,4989776.56335190,10585,146.17779000,2438927.15799640,0
582,1672705800000,16682.79000000,16705.79000000,16680.40000000,16704.42000000,526.99916000,1672706099999,8798650.97991560,17136,302.81404000,5055632.20157720,0
583,1672706100000,16704.51000000,16705.79000000,16700.60000000,16701.48000000,309.39183000,1672706399999,5167828.76454800,13356,152.37321000,2545144.09169750,0
584,1672706400000,16701.48000000,16706.14000000,16698.94000000,16703.58000000,348.31616000,1672706699999,5817869.32972430,13328,162.68635000,2717351.74820150,0
585,1672706700000,16703.58000000,16704.88000000,16699.97000000,16702.33000000,343.34758000,1672706999999,5734855.33134630,13330,167.52923000,2798239.91935030,0
586,1672707000000,16701.87000000,16702.83000000,16688.10000000,16691.10000000,479.97575000,1672707299999,8013003.54956660,15275,218.58963000,3649291.82151730,0
